Order ID,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Customer Name,City,Payment Mode,Profit Ratio
941,Central,Haryana,Electronics,Audio,14930.88,12890.2,19,0.05,Customer_940,City_940,Credit Card,0.86
942,East,Uttar Pradesh,Electronics,Audio,11918.82,4805.51,19,0.1,Customer_941,City_941,UPI,0.4
943,North,Rajasthan,Clothing,Cosmetics,25402.6,13842.83,12,0.1,Customer_942,City_942,Credit Card,0.54
944,East,Karnataka,Beauty & Personal Care,Haircare,7777.21,7689.44,4,0.2,Customer_943,City_943,Credit Card,0.99
945,West,Assam,Electronics,Decor,5951.52,4778.94,12,0.0,Customer_944,City_944,Debit Card,0.8
946,Central,Mizoram,Books,Furniture,31297.49,-1170.41,10,0.15,Customer_945,City_945,Cash,-0.04
947,North,Jharkhand,Clothing,Skincare,1517.04,-2166.88,8,0.0,Customer_946,City_946,UPI,-1.43
948,Central,Manipur,Beauty & Personal Care,Non-Fiction,37299.46,10373.26,12,0.0,Customer_947,City_947,UPI,0.28
949,North,Bihar,Electronics,Women's Fashion,13054.13,3761.32,10,0.0,Customer_948,City_948,Debit Card,0.29
950,Central,Maharashtra,Books,Cookware,35116.59,12919.59,11,0.05,Customer_949,City_949,Cash,0.37
951,East,Odisha,Books,Textbooks,27384.98,-2821.2,3,0.2,Customer_950,City_950,UPI,-0.1
952,North,Madhya Pradesh,Electronics,Haircare,32327.97,7271.63,5,0.1,Customer_951,City_951,Credit Card,0.22
953,North,Mizoram,Books,Cosmetics,26754.73,10737.57,18,0.0,Customer_952,City_952,UPI,0.4
954,North,Tripura,Home & Kitchen,Cookware,9334.27,14078.35,8,0.1,Customer_953,City_953,Cash,1.51
955,North,Manipur,Electronics,Textbooks,29938.66,7340.24,9,0.15,Customer_954,City_954,Cash,0.25
956,East,Delhi,Books,Decor,16701.73,3577.15,19,0.1,Customer_955,City_955,Debit Card,0.21
957,Central,Madhya Pradesh,Clothing,Televisions,31963.6,14206.63,3,0.15,Customer_956,City_956,Debit Card,0.44
958,West,Madhya Pradesh,Clothing,Mobiles,12366.95,369.89,10,0.1,Customer_957,City_957,Debit Card,0.03
959,Central,Tamil Nadu,Electronics,Skincare,28460.46,-4339.22,6,0.2,Customer_958,City_958,Cash,-0.15
960,South,Maharashtra,Electronics,Non-Fiction,2694.46,4836.39,9,0.0,Customer_959,City_959,UPI,1.79
961,North,Andhra Pradesh,Home & Kitchen,Skincare,35589.95,-2800.17,14,0.05,Customer_960,City_960,Cash,-0.08
962,North,Tripura,Beauty & Personal Care,Kids' Fashion,25131.11,12964.3,5,0.1,Customer_961,City_961,UPI,0.52
963,West,Haryana,Home & Kitchen,Cookware,927.74,1931.63,18,0.05,Customer_962,City_962,UPI,2.08
964,West,Rajasthan,Home & Kitchen,Women's Fashion,5470.72,2962.5,12,0.05,Customer_963,City_963,Credit Card,0.54
965,North,Chhattisgarh,Books,Fiction,1755.04,3509.71,6,0.05,Customer_964,City_964,UPI,2.0
966,East,Mizoram,Home & Kitchen,Skincare,14092.35,9798.38,11,0.2,Customer_965,City_965,Debit Card,0.7
967,Central,Haryana,Electronics,Women's Fashion,16002.53,6839.61,14,0.0,Customer_966,City_966,Debit Card,0.43
968,East,Mizoram,Books,Non-Fiction,40500.97,-836.67,9,0.05,Customer_967,City_967,Credit Card,-0.02
969,North,Maharashtra,Home & Kitchen,Cosmetics,18588.98,14379.16,2,0.2,Customer_968,City_968,Credit Card,0.77
970,East,Gujarat,Home & Kitchen,Audio,46756.92,-3833.92,4,0.05,Customer_969,City_969,Debit Card,-0.08
971,West,Karnataka,Clothing,Furniture,4711.33,3280.84,16,0.15,Customer_970,City_970,Cash,0.7
972,South,Delhi,Beauty & Personal Care,Mobiles,42075.38,7477.6,19,0.2,Customer_971,City_971,Cash,0.18
973,East,Rajasthan,Home & Kitchen,Kids' Fashion,34150.59,4391.86,13,0.05,Customer_972,City_972,UPI,0.13
974,North,Sikkim,Clothing,Kids' Fashion,33393.35,-3204.46,6,0.0,Customer_973,City_973,Debit Card,-0.1
975,South,Maharashtra,Beauty & Personal Care,Non-Fiction,4070.96,-4197.09,15,0.0,Customer_974,City_974,Debit Card,-1.03
976,North,Himachal Pradesh,Beauty & Personal Care,Decor,38482.7,13564.65,2,0.0,Customer_975,City_975,Credit Card,0.35
977,East,Nagaland,Home & Kitchen,Furniture,28152.75,718.74,3,0.0,Customer_976,City_976,Cash,0.03
978,South,Punjab,Electronics,Non-Fiction,29068.1,-3998.73,11,0.1,Customer_977,City_977,UPI,-0.14
979,East,Sikkim,Books,Women's Fashion,3887.81,12255.56,2,0.15,Customer_978,City_978,Cash,3.15
980,Central,Sikkim,Home & Kitchen,Mobiles,13332.11,-618.24,1,0.05,Customer_979,City_979,Cash,-0.05
981,North,Gujarat,Electronics,Non-Fiction,43882.87,2280.21,4,0.15,Customer_980,City_980,Cash,0.05
982,Central,Uttar Pradesh,Clothing,Kids' Fashion,1149.18,-2977.15,9,0.15,Customer_981,City_981,UPI,-2.59
983,Central,Madhya Pradesh,Clothing,Furniture,43383.22,8267.17,7,0.2,Customer_982,City_982,Debit Card,0.19
984,East,Gujarat,Beauty & Personal Care,Decor,49317.31,8929.0,9,0.0,Customer_983,City_983,Cash,0.18
985,North,Rajasthan,Home & Kitchen,Fiction,22604.45,7151.16,9,0.0,Customer_984,City_984,Credit Card,0.32
986,Central,Tamil Nadu,Beauty & Personal Care,Women's Fashion,46053.26,10582.51,14,0.1,Customer_985,City_985,Debit Card,0.23
987,South,Telangana,Beauty & Personal Care,Haircare,20026.06,5874.25,15,0.0,Customer_986,City_986,Credit Card,0.29
988,South,Telangana,Beauty & Personal Care,Fiction,23343.53,2739.59,14,0.0,Customer_987,City_987,UPI,0.12
989,South,Nagaland,Books,Televisions,10390.38,3044.73,19,0.15,Customer_988,City_988,Cash,0.29
990,West,Nagaland,Books,Men's Fashion,34180.18,7321.64,17,0.1,Customer_989,City_989,Cash,0.21
991,South,Himachal Pradesh,Clothing,Kids' Fashion,38517.9,1330.69,13,0.2,Customer_990,City_990,UPI,0.03
992,North,Telangana,Books,Audio,35908.02,3200.83,7,0.05,Customer_991,City_991,UPI,0.09
993,East,Andhra Pradesh,Clothing,Mobiles,14141.95,8941.16,2,0.1,Customer_992,City_992,Credit Card,0.63
994,Central,Chhattisgarh,Electronics,Skincare,2020.43,8908.54,10,0.15,Customer_993,City_993,Credit Card,4.41
995,East,Telangana,Beauty & Personal Care,Non-Fiction,37479.47,9081.24,16,0.1,Customer_994,City_994,UPI,0.24
996,West,Gujarat,Beauty & Personal Care,Women's Fashion,12871.94,8304.86,3,0.0,Customer_995,City_995,Debit Card,0.65
997,Central,Meghalaya,Books,Televisions,17812.03,7135.16,11,0.0,Customer_996,City_996,Cash,0.4
998,North,Goa,Books,Kids' Fashion,23617.61,3540.93,6,0.2,Customer_997,City_997,Cash,0.15
999,East,Bihar,Books,Skincare,30393.03,-847.91,9,0.15,Customer_998,City_998,Debit Card,-0.03
1000,North,Meghalaya,Electronics,Textbooks,18037.7,5221.22,18,0.1,Customer_999,City_999,Debit Card,0.29
